Value_timestamp,Unite_timestamp,Value_position_lat,Unite_position_lat,Value_position_long,Unite_position_long,Value_distance,Unite_distance,Value_heart_rate,Unite_heart_rate,Value_speed,Unite_speed,Value_altitude,Unite_altitude,Value_temperature,Unite_temperature
1371870579000,ms,-31.96306767873466,degrees,116.14374683238566,degrees,7953.09,m,129,bpm,2.823,m/s,244.20000000000005,m,null,null
1371870580000,ms,-31.963095003739,degrees,116.14375018514693,degrees,7956.13,m,130,bpm,2.817,m/s,244.20000000000005,m,null,null
1371870582000,ms,-31.96314236149192,degrees,116.14373937249184,degrees,7961.57,m,130,bpm,2.718,m/s,244.20000000000005,m,null,null
1371870584000,ms,-31.96316792629659,degrees,116.14370416849852,degrees,7965.95,m,131,bpm,2.634,m/s,244.39999999999998,m,null,null
1371870588000,ms,-31.963158287107944,degrees,116.14358690567315,degrees,7977.22,m,131,bpm,2.695,m/s,244.60000000000002,m,null,null
1371870589000,ms,-31.963139763101935,degrees,116.14356134086847,degrees,7980.38,m,131,bpm,2.721,m/s,244.39999999999998,m,null,null
1371870592000,ms,-31.963102044537663,degrees,116.14347483962774,degrees,7989.65,m,130,bpm,2.812,m/s,244.39999999999998,m,null,null
1371870593000,ms,-31.96308821439743,degrees,116.14344927482307,degrees,7992.42,m,130,bpm,2.815,m/s,244.39999999999998,m,null,null
1371870595000,ms,-31.963045047596097,degrees,116.14340082742274,degrees,7999.05,m,130,bpm,2.947,m/s,244.39999999999998,m,null,null
1371870598000,ms,-31.96305887773633,degrees,116.14332254044712,degrees,8007.65,m,127,bpm,3.036,m/s,244.20000000000005,m,null,null
1371870602000,ms,-31.963174799457192,degrees,116.14329169504344,degrees,8021.1,m,124,bpm,3.15,m/s,244.20000000000005,m,null,null
1371870603000,ms,-31.963200364261866,degrees,116.14328281022608,degrees,8024.06,m,123,bpm,3.172,m/s,244.0,m,null,null
1371870607000,ms,-31.963317459449172,degrees,116.14328255876899,degrees,8037.43,m,122,bpm,3.224,m/s,244.0,m,null,null
1371870608000,ms,-31.96333992294967,degrees,116.14329999312758,degrees,8040.41,m,122,bpm,3.2,m/s,244.0,m,null,null
1371870612000,ms,-31.96344972588122,degrees,116.14331541582942,degrees,8052.81,m,122,bpm,3.238,m/s,243.79999999999995,m,null,null
1371870617000,ms,-31.963561959564686,degrees,116.14330527372658,degrees,8065.87,m,124,bpm,2.93,m/s,243.79999999999995,m,null,null
1371870622000,ms,-31.96361635811627,degrees,116.14317644387484,degrees,8079.54,m,124,bpm,2.782,m/s,243.79999999999995,m,null,null
1371870625000,ms,-31.963638234883547,degrees,116.14312179386616,degrees,8085.42,m,124,bpm,2.507,m/s,243.79999999999995,m,null,null
1371870627000,ms,-31.963634295389056,degrees,116.14307753741741,degrees,8089.63,m,124,bpm,2.365,m/s,243.79999999999995,m,null,null
1371870630000,ms,-31.963622393086553,degrees,116.14299145527184,degrees,8097.62,m,121,bpm,2.515,m/s,244.0,m,null,null
1371870632000,ms,-31.963613172993064,degrees,116.1429485399276,degrees,8101.79,m,119,bpm,2.393,m/s,244.20000000000005,m,null,null
1371870634000,ms,-31.963613592088223,degrees,116.14290344528854,degrees,8106.04,m,117,bpm,2.248,m/s,244.39999999999998,m,null,null
1371870638000,ms,-31.96358853019774,degrees,116.14281359128654,degrees,8114.82,m,114,bpm,2.361,m/s,244.60000000000002,m,null,null
1371870640000,ms,-31.96357822045684,degrees,116.1427762079984,degrees,8118.71,m,114,bpm,2.231,m/s,244.79999999999995,m,null,null
1371870642000,ms,-31.963585764169693,degrees,116.14272449165583,degrees,8123.62,m,113,bpm,2.211,m/s,244.79999999999995,m,null,null
1371870647000,ms,-31.963599929586053,degrees,116.14256272092462,degrees,8139.11,m,116,bpm,2.587,m/s,244.60000000000002,m,null,null
1371870651000,ms,-31.963629266247153,degrees,116.14240069873631,degrees,8154.63,m,119,bpm,3.171,m/s,244.60000000000002,m,null,null
1371870652000,ms,-31.963655250146985,degrees,116.14237069152296,degrees,8158.64,m,119,bpm,3.334,m/s,244.60000000000002,m,null,null
1371870654000,ms,-31.96371710859239,degrees,116.1423340626061,degrees,8166.33,m,120,bpm,3.568,m/s,244.60000000000002,m,null,null
1371870656000,ms,-31.963783828541636,degrees,116.14229240454733,degrees,8174.69,m,122,bpm,3.845,m/s,244.60000000000002,m,null,null
1371870658000,ms,-31.963849123567343,degrees,116.1422526743263,degrees,8182.84,m,125,bpm,3.958,m/s,244.39999999999998,m,null,null
1371870659000,ms,-31.96387971751392,degrees,116.14222752861679,degrees,8186.97,m,126,bpm,4.004,m/s,244.39999999999998,m,null,null
1371870662000,ms,-31.963960602879524,degrees,116.142159383744,degrees,8197.95,m,129,bpm,3.958,m/s,244.39999999999998,m,null,null
1371870664000,ms,-31.964008379727602,degrees,116.1421199887991,degrees,8204.44,m,130,bpm,3.837,m/s,244.39999999999998,m,null,null
1371870665000,ms,-31.9640223775059,degrees,116.14208922721446,degrees,8207.72,m,131,bpm,3.787,m/s,244.39999999999998,m,null,null
1371870667000,ms,-31.964006619527936,degrees,116.1420145444572,degrees,8215.41,m,130,bpm,3.783,m/s,244.39999999999998,m,null,null
1371870670000,ms,-31.9639187771827,degrees,116.14200331270695,degrees,8225.33,m,128,bpm,3.574,m/s,244.60000000000002,m,null,null
1371870671000,ms,-31.96388717740774,degrees,116.14200884476304,degrees,8228.86,m,128,bpm,3.526,m/s,244.60000000000002,m,null,null
1371870674000,ms,-31.96380411274731,degrees,116.14199585281312,degrees,8238.32,m,129,bpm,3.405,m/s,245.0,m,null,null
1371870675000,ms,-31.96378793567419,degrees,116.14197380840778,degrees,8241.06,m,129,bpm,3.338,m/s,245.0,m,null,null
1371870679000,ms,-31.96368534117937,degrees,116.14192033186555,degrees,8253.65,m,129,bpm,3.209,m/s,244.79999999999995,m,null,null
1371870683000,ms,-31.963588781654835,degrees,116.14187515340745,degrees,8265.93,m,128,bpm,3.115,m/s,245.0,m,null,null
1371870685000,ms,-31.96356757543981,degrees,116.14180357195437,degrees,8273.07,m,128,bpm,3.122,m/s,245.0,m,null,null
1371870687000,ms,-31.963545698672533,degrees,116.14175428636372,degrees,8278.25,m,128,bpm,3.124,m/s,244.79999999999995,m,null,null
1371870691000,ms,-31.963511081412435,degrees,116.14157189615071,degrees,8296.3,m,127,bpm,3.541,m/s,244.60000000000002,m,null,null
1371870693000,ms,-31.963518960401416,degrees,116.14146494306624,degrees,8306.44,m,127,bpm,3.863,m/s,244.39999999999998,m,null,null
1371870695000,ms,-31.963491132482886,degrees,116.14138011820614,degrees,8314.99,m,126,bpm,4.084,m/s,244.20000000000005,m,null,null
1371870698000,ms,-31.963498257100582,degrees,116.14126226864755,degrees,8326.08,m,126,bpm,4.19,m/s,244.0,m,null,null
1371870701000,ms,-31.96356615051627,degrees,116.14116369746625,degrees,8338.1,m,128,bpm,4.352,m/s,243.60000000000002,m,null,null
1371870704000,ms,-31.963576460257173,degrees,116.14106177352369,degrees,8348.32,m,130,bpm,3.945,m/s,243.20000000000005,m,null,null
1371870708000,ms,-31.96353815495968,degrees,116.14082800224423,degrees,8370.86,m,132,bpm,4.352,m/s,242.60000000000002,m,null,null
1371870712000,ms,-31.963464729487896,degrees,116.14067318849266,degrees,8389.26,m,132,bpm,4.582,m/s,242.0,m,null,null
1371870713000,ms,-31.963424747809768,degrees,116.14064577966928,degrees,8394.38,m,132,bpm,4.684,m/s,242.0,m,null,null
1371870715000,ms,-31.963345119729638,degrees,116.14060789346695,degrees,8403.83,m,133,bpm,4.938,m/s,241.79999999999995,m,null,null
1371870717000,ms,-31.96328116580844,degrees,116.14052725955844,degrees,8414.24,m,133,bpm,5.069,m/s,241.39999999999998,m,null,null
1371870720000,ms,-31.963252080604434,degrees,116.14035635255277,degrees,8430.62,m,133,bpm,5.005,m/s,241.0,m,null,null
1371870721000,ms,-31.963235484436154,degrees,116.1403027921915,degrees,8436.0,m,133,bpm,4.993,m/s,240.79999999999995,m,null,null
1371870722000,ms,-31.96321276947856,degrees,116.1402475554496,degrees,8441.79,m,133,bpm,5.066,m/s,240.60000000000002,m,null,null
1371870724000,ms,-31.963166752830148,degrees,116.14016247913241,degrees,8451.33,m,132,bpm,5.194,m/s,240.39999999999998,m,null,null
1371870728000,ms,-31.96316541172564,degrees,116.139976400882,degrees,8469.1,m,129,bpm,5.041,m/s,239.79999999999995,m,null,null
1371870729000,ms,-31.963173877447844,degrees,116.13992820493877,degrees,8473.67,m,128,bpm,4.997,m/s,239.60000000000002,m,null,null
1371870730000,ms,-31.963183348998427,degrees,116.13988436758518,degrees,8477.94,m,127,bpm,4.898,m/s,239.60000000000002,m,null,null
1371870734000,ms,-31.963227102532983,degrees,116.13969133235514,degrees,8496.81,m,125,bpm,4.633,m/s,239.0,m,null,null
1371870737000,ms,-31.9632451236248,degrees,116.13954707980156,degrees,8510.49,m,122,bpm,4.6,m/s,238.60000000000002,m,null,null
1371870739000,ms,-31.963257612660527,degrees,116.13945898599923,degrees,8518.91,m,121,bpm,4.549,m/s,238.39999999999998,m,null,null
1371870741000,ms,-31.963267419487238,degrees,116.13936762325466,degrees,8527.61,m,122,bpm,4.521,m/s,238.20000000000005,m,null,null
1371870745000,ms,-31.963310251012444,degrees,116.13915522582829,degrees,8548.24,m,123,bpm,4.695,m/s,237.79999999999995,m,null,null
1371870748000,ms,-31.96335601620376,degrees,116.13900007680058,degrees,8563.77,m,123,bpm,4.821,m/s,237.60000000000002,m,null,null
1371870750000,ms,-31.963387615978718,degrees,116.13889278843999,degrees,8574.5,m,123,bpm,4.972,m/s,237.60000000000002,m,null,null
1371870754000,ms,-31.96344092488289,degrees,116.13870210014284,degrees,8593.54,m,124,bpm,5.098,m/s,237.20000000000005,m,null,null
1371870755000,ms,-31.963462131097913,degrees,116.13865725696087,degrees,8598.38,m,124,bpm,5.085,m/s,237.20000000000005,m,null,null
1371870759000,ms,-31.963603533804417,degrees,116.13852297887206,degrees,8618.95,m,124,bpm,5.018,m/s,237.0,m,null,null
1371870761000,ms,-31.963694896548986,degrees,116.13849431276321,degrees,8629.41,m,124,bpm,5.027,m/s,236.79999999999995,m,null,null
1371870765000,ms,-31.963884830474854,degrees,116.13843144848943,degrees,8651.29,m,125,bpm,5.272,m/s,236.60000000000002,m,null,null
1371870770000,ms,-31.964116422459483,degrees,116.13833681680262,degrees,8678.53,m,123,bpm,5.425,m/s,236.20000000000005,m,null,null
1371870771000,ms,-31.964165959507227,degrees,116.13832474686205,degrees,8684.14,m,123,bpm,5.432,m/s,236.20000000000005,m,null,null
1371870776000,ms,-31.964486064389348,degrees,116.13827604800463,degrees,8719.94,m,123,bpm,6.15,m/s,235.60000000000002,m,null,null
1371870779000,ms,-31.964664263650775,degrees,116.13826632499695,degrees,8739.7,m,125,bpm,6.441,m/s,235.20000000000005,m,null,null
1371870781000,ms,-31.964796697720885,degrees,116.13827462308109,degrees,8754.39,m,125,bpm,6.741,m/s,235.0,m,null,null
1371870786000,ms,-31.965122167021036,degrees,116.13829767331481,degrees,8790.54,m,126,bpm,7.137,m/s,234.20000000000005,m,null,null
1371870792000,ms,-31.96557680144906,degrees,116.1382892075926,degrees,8840.97,m,128,bpm,7.818,m/s,233.20000000000005,m,null,null
1371870795000,ms,-31.965790707617998,degrees,116.1382915545255,degrees,8864.68,m,125,bpm,8.013,m/s,232.60000000000002,m,null,null
1371870797000,ms,-31.965930685400963,degrees,116.13829197362065,degrees,8880.2,m,124,bpm,8.103,m/s,232.20000000000005,m,null,null
1371870802000,ms,-31.966265123337507,degrees,116.13830354064703,degrees,8917.34,m,123,bpm,7.803,m/s,231.39999999999998,m,null,null
1371870807000,ms,-31.96655639447272,degrees,116.13830144517124,degrees,8949.66,m,120,bpm,7.102,m/s,230.39999999999998,m,null,null
1371870808000,ms,-31.966619761660695,degrees,116.13828937523067,degrees,8956.77,m,120,bpm,7.042,m/s,230.20000000000005,m,null,null
1371870811000,ms,-31.966819167137146,degrees,116.13826288841665,degrees,8979.03,m,121,bpm,6.973,m/s,229.39999999999998,m,null,null
1371870813000,ms,-31.96695378050208,degrees,116.13822902552783,degrees,8994.29,m,120,bpm,6.973,m/s,229.0,m,null,null
1371870816000,ms,-31.967146648094058,degrees,116.13815073855221,degrees,9016.98,m,118,bpm,7.188,m/s,228.39999999999998,m,null,null
1371870818000,ms,-31.96723717264831,degrees,116.13808720372617,degrees,9028.68,m,118,bpm,7.144,m/s,228.0,m,null,null
1371870821000,ms,-31.967354016378522,degrees,116.13800833001733,degrees,9043.63,m,122,bpm,6.657,m/s,227.39999999999998,m,null,null
1371870823000,ms,-31.967420233413577,degrees,116.13796583376825,degrees,9052.0,m,125,bpm,6.127,m/s,227.0,m,null,null
1371870824000,ms,-31.967452336102724,degrees,116.1379442922771,degrees,9056.1,m,127,bpm,5.842,m/s,226.79999999999995,m,null,null
1371870825000,ms,-31.967482594773173,degrees,116.13793180324137,degrees,9059.63,m,129,bpm,5.502,m/s,226.60000000000002,m,null,null
1371870827000,ms,-31.967539340257645,degrees,116.13794714212418,degrees,9066.13,m,132,bpm,4.772,m/s,226.20000000000005,m,null,null
1371870830000,ms,-31.96761636994779,degrees,116.1380061507225,degrees,9076.34,m,135,bpm,4.004,m/s,225.79999999999995,m,null,null
1371870833000,ms,-31.967690214514732,degrees,116.13809701055288,degrees,9088.21,m,136,bpm,3.726,m/s,225.20000000000005,m,null,null
1371870837000,ms,-31.967800185084343,degrees,116.13819977268577,degrees,9103.91,m,136,bpm,3.682,m/s,224.60000000000002,m,null,null
1371870843000,ms,-31.96796908043325,degrees,116.13838375546038,degrees,9129.52,m,137,bpm,4.133,m/s,224.0,m,null,null
1371870848000,ms,-31.968080392107368,degrees,116.13854879513383,degrees,9149.68,m,135,bpm,4.164,m/s,223.39999999999998,m,null,null
1371870853000,ms,-31.96821785531938,degrees,116.13874476402998,degrees,9174.06,m,134,bpm,4.428,m/s,223.0,m,null,null
1371870861000,ms,-31.96850074455142,degrees,116.13899823278189,degrees,9213.56,m,135,bpm,4.93,m/s,222.0,m,null,null
1371870870000,ms,-31.96878313086927,degrees,116.1393011547625,degrees,9256.01,m,134,bpm,4.798,m/s,221.20000000000005,m,null,null
1371870872000,ms,-31.96883736178279,degrees,116.13935354165733,degrees,9263.81,m,134,bpm,4.614,m/s,221.0,m,null,null
1371870874000,ms,-31.968891257420182,degrees,116.13934868015349,degrees,9269.99,m,133,bpm,4.334,m/s,220.79999999999995,m,null,null
1371870878000,ms,-31.968992426991463,degrees,116.13928271457553,degrees,9282.91,m,135,bpm,3.752,m/s,220.60000000000002,m,null,null
1371870882000,ms,-31.969063002616167,degrees,116.13921507261693,degrees,9293.73,m,138,bpm,3.184,m/s,220.39999999999998,m,null,null
1371870884000,ms,-31.96912276558578,degrees,116.13920392468572,degrees,9300.43,m,139,bpm,3.07,m/s,220.39999999999998,m,null,null
1371870887000,ms,-31.969198286533356,degrees,116.13918523304164,degrees,9308.97,m,141,bpm,3.052,m/s,220.20000000000005,m,null,null
1371870891000,ms,-31.969323679804802,degrees,116.13922680728137,degrees,9323.41,m,144,bpm,3.127,m/s,220.20000000000005,m,null,null
1371870895000,ms,-31.969447899609804,degrees,116.1392493546009,degrees,9337.39,m,147,bpm,3.366,m/s,220.0,m,null,null
1371870897000,ms,-31.96950581856072,degrees,116.1392546351999,degrees,9343.83,m,147,bpm,3.366,m/s,220.0,m,null,null
1371870902000,ms,-31.9696450419724,degrees,116.13926268182695,degrees,9359.32,m,150,bpm,3.325,m/s,220.0,m,null,null
1371870907000,ms,-31.96977320127189,degrees,116.1392326746136,degrees,9373.83,m,152,bpm,3.091,m/s,220.60000000000002,m,null,null
1371870910000,ms,-31.969847632572055,degrees,116.13928648643196,degrees,9383.55,m,153,bpm,3.105,m/s,220.79999999999995,m,null,null
1371870912000,ms,-31.969917537644506,degrees,116.13931062631309,degrees,9391.61,m,153,bpm,3.272,m/s,220.79999999999995,m,null,null
1371870916000,ms,-31.970059107989073,degrees,116.13935211673379,degrees,9407.77,m,154,bpm,3.487,m/s,221.20000000000005,m,null,null
1371870923000,ms,-31.97028525173664,degrees,116.13945462740958,degrees,9434.64,m,153,bpm,3.954,m/s,221.60000000000002,m,null,null
1371870924000,ms,-31.97031509131193,degrees,116.13945043645799,degrees,9437.95,m,152,bpm,3.885,m/s,221.79999999999995,m,null,null
1371870927000,ms,-31.97039178572595,degrees,116.13942076452076,degrees,9446.63,m,152,bpm,3.628,m/s,222.0,m,null,null
1371870931000,ms,-31.970468563959002,degrees,116.13937072455883,degrees,9456.55,m,151,bpm,3.215,m/s,222.39999999999998,m,null,null
1371870932000,ms,-31.970472168177366,degrees,116.13934230990708,degrees,9459.27,m,151,bpm,3.088,m/s,222.60000000000002,m,null,null
1371870934000,ms,-31.970484741032124,degrees,116.1392842233181,degrees,9464.94,m,152,bpm,2.891,m/s,222.60000000000002,m,null,null
1371870938000,ms,-31.970507875084877,degrees,116.13917173817754,degrees,9475.91,m,152,bpm,2.679,m/s,223.20000000000005,m,null,null
1371870941000,ms,-31.97057685814798,degrees,116.13915556110442,degrees,9483.91,m,152,bpm,2.708,m/s,223.39999999999998,m,null,null
1371870944000,ms,-31.970665538683534,degrees,116.13911884836853,degrees,9494.4,m,153,bpm,2.959,m/s,223.60000000000002,m,null,null
1371870948000,ms,-31.97078213095665,degrees,116.13910627551377,degrees,9507.81,m,154,bpm,3.143,m/s,224.0,m,null,null
1371870950000,ms,-31.970857232809067,degrees,116.13911557942629,degrees,9516.17,m,155,bpm,3.381,m/s,224.20000000000005,m,null,null
1371870953000,ms,-31.970978938043118,degrees,116.13915220834315,degrees,9530.13,m,155,bpm,3.85,m/s,224.39999999999998,m,null,null
1371870958000,ms,-31.971186473965645,degrees,116.13917618058622,degrees,9553.39,m,155,bpm,4.334,m/s,225.0,m,null,null
1371870961000,ms,-31.9713113643229,degrees,116.13919353112578,degrees,9567.31,m,155,bpm,4.613,m/s,225.39999999999998,m,null,null
1371870963000,ms,-31.97138613089919,degrees,116.13917224109173,degrees,9575.82,m,155,bpm,4.608,m/s,226.0,m,null,null
1371870968000,ms,-31.971549494192004,degrees,116.13909319974482,degrees,9595.56,m,157,bpm,4.307,m/s,227.0,m,null,null
1371870971000,ms,-31.971570951864123,degrees,116.13899840041995,degrees,9605.09,m,159,bpm,3.939,m/s,227.39999999999998,m,null,null
1371870973000,ms,-31.971604228019714,degrees,116.13892790861428,degrees,9612.71,m,159,bpm,3.781,m/s,227.60000000000002,m,null,null
1371870975000,ms,-31.971647143363953,degrees,116.13886554725468,degrees,9620.27,m,161,bpm,3.703,m/s,227.79999999999995,m,null,null
1371870977000,ms,-31.971649322658777,degrees,116.1387921217829,degrees,9627.7,m,162,bpm,3.628,m/s,228.0,m,null,null
1371870978000,ms,-31.97163138538599,degrees,116.13874652422965,degrees,9632.45,m,163,bpm,3.653,m/s,228.20000000000005,m,null,null
1371870979000,ms,-31.971624931320548,degrees,116.13870402798057,degrees,9636.49,m,163,bpm,3.656,m/s,228.20000000000005,m,null,null
1371870981000,ms,-31.97165686637163,degrees,116.13868751563132,degrees,9641.37,m,164,bpm,3.634,m/s,228.39999999999998,m,null,null
1371870984000,ms,-31.97174378670752,degrees,116.13868055865169,degrees,9651.04,m,164,bpm,3.507,m/s,228.60000000000002,m,null,null
1371870985000,ms,-31.971782175824046,degrees,116.13867762498558,degrees,9655.29,m,164,bpm,3.536,m/s,228.60000000000002,m,null,null
1371870989000,ms,-31.971912598237395,degrees,116.13867301493883,degrees,9669.97,m,164,bpm,3.511,m/s,228.79999999999995,m,null,null
1371870992000,ms,-31.971922237426043,degrees,116.13855734467506,degrees,9681.03,m,164,bpm,3.444,m/s,229.0,m,null,null
1371870993000,ms,-31.971923410892487,degrees,116.1385085619986,degrees,9685.65,m,164,bpm,3.635,m/s,229.20000000000005,m,null,null
1371870996000,ms,-31.971904383972287,degrees,116.13838970661163,degrees,9697.17,m,164,bpm,3.848,m/s,229.60000000000002,m,null,null
